                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.29369,                0.27026,                0.25193,                0.84754,                0.94071,                 0.5106,                0.61749,                 0.5969,                0.94333,                0.51046,                0.62026,                0.55579,                    nan,                0.66641,                    nan,                    nan,               0.005149,               0.005149,               0.005149
                    101,                0.29441,                0.26944,                0.25141,                0.84652,                0.85142,                0.50351,                0.61197,                0.59142,                0.84837,                0.50387,                0.61474,                0.55057,                    nan,                0.71678,                    nan,                    nan,              0.0050995,              0.0050995,              0.0050995
                    102,                0.29537,                0.26574,                0.25668,                0.84765,                0.80446,                0.49424,                0.59863,                0.57984,                0.80554,                0.49485,                0.60084,                0.54134,                    nan,                0.65188,                    nan,                    nan,                0.00505,                0.00505,                0.00505
                    103,                0.29174,                0.26726,                0.24657,                0.84607,                0.75741,                0.50054,                0.60485,                0.58873,                0.76087,                0.50148,                0.60891,                0.54957,                    nan,                0.67574,                    nan,                    nan,              0.0050005,              0.0050005,              0.0050005
                    104,                0.28382,                0.26388,                0.24823,                 0.8394,                0.80106,                0.47041,                 0.5746,                0.55712,                0.79331,                 0.4713,                0.57705,                0.51902,                    nan,                0.66403,                    nan,                    nan,               0.004951,               0.004951,               0.004951
                    105,                0.28572,                0.25796,                0.24339,                0.84125,                0.84617,                 0.4926,                0.60181,                0.58238,                0.84822,                0.49382,                0.60464,                0.54349,                    nan,                0.68063,                    nan,                    nan,              0.0049015,              0.0049015,              0.0049015
                    106,                0.28939,                0.26805,                0.24794,                0.84402,                0.88233,                0.47405,                0.60075,                0.57927,                0.88452,                0.47528,                0.60433,                0.54032,                    nan,                0.66498,                    nan,                    nan,               0.004852,               0.004852,               0.004852
                    107,                 0.2878,                0.26427,                0.24207,                0.84266,                0.84985,                0.47415,                0.60177,                0.57817,                0.85254,                0.47536,                0.60456,                0.53933,                    nan,                 0.6454,                    nan,                    nan,              0.0048025,              0.0048025,              0.0048025
                    108,                0.28535,                0.25765,                0.24145,                0.84785,                0.84968,                 0.4775,                0.59124,                0.57507,                 0.8682,                0.48013,                0.59602,                0.53337,                    nan,                0.66848,                    nan,                    nan,               0.004753,               0.004753,               0.004753
                    109,                0.28587,                0.26588,                0.24483,                0.84152,                0.87002,                0.47617,                0.58924,                0.57103,                0.87152,                 0.4775,                0.59361,                  0.534,                    nan,                0.67361,                    nan,                    nan,              0.0047035,              0.0047035,              0.0047035
                    110,                0.28594,                0.26649,                0.24387,                0.84648,                0.83397,                0.48901,                0.59732,                0.57741,                 0.8296,                0.49041,                0.59977,                0.53892,                    nan,                0.69988,                    nan,                    nan,               0.004654,               0.004654,               0.004654
                    111,                0.28265,                0.26261,                0.24212,                0.84231,                 0.8101,                0.47173,                0.58061,                0.56025,                0.81124,                0.47234,                0.58361,                0.52357,                    nan,                0.71624,                    nan,                    nan,              0.0046045,              0.0046045,              0.0046045
                    112,                0.28123,                0.25488,                0.23962,                 0.8427,                0.83441,                 0.4902,                0.60881,                0.59136,                0.83474,                0.49111,                 0.6106,                0.55054,                    nan,                  0.715,                    nan,                    nan,               0.004555,               0.004555,               0.004555
                    113,                0.28195,                0.25886,                 0.2379,                0.84429,                0.85711,                0.47074,                0.59969,                0.58402,                0.85711,                0.47074,                0.60181,                0.54617,                    nan,                 0.6841,                    nan,                    nan,              0.0045055,              0.0045055,              0.0045055
                    114,                0.27666,                0.25767,                0.23358,                0.84106,                0.79548,                0.49588,                0.61101,                0.59421,                0.79503,                0.49599,                0.61376,                0.55628,                    nan,                0.70541,                    nan,                    nan,               0.004456,               0.004456,               0.004456
                    115,                0.27731,                0.25651,                0.23659,                0.84076,                0.75806,                0.48663,                0.60178,                0.58545,                0.76154,                0.48753,                0.60665,                0.54601,                    nan,                 0.7026,                    nan,                    nan,              0.0044065,              0.0044065,              0.0044065
                    116,                0.27582,                0.26214,                0.23626,                0.84085,                0.74554,                0.48082,                0.59327,                0.57568,                0.75317,                0.48303,                0.59469,                0.53816,                    nan,                0.67415,                    nan,                    nan,               0.004357,               0.004357,               0.004357
                    117,                0.27459,                0.25791,                0.23029,                0.84376,                 0.7907,                0.46085,                0.58473,                0.56781,                 0.7903,                0.46093,                0.58603,                0.52914,                    nan,                 0.6716,                    nan,                    nan,              0.0043075,              0.0043075,              0.0043075
                    118,                0.27344,                0.26015,                0.23577,                0.83766,                  0.798,                0.49439,                0.60624,                0.58934,                  0.798,                0.49439,                0.60798,                0.54918,                    nan,                0.67012,                    nan,                    nan,               0.004258,               0.004258,               0.004258
                    119,                0.27793,                0.25845,                0.23849,                0.84083,                0.81154,                0.49624,                0.60916,                0.59329,                0.81154,                0.49624,                0.61001,                0.55227,                    nan,                 0.6751,                    nan,                    nan,              0.0042085,              0.0042085,              0.0042085
                    120,                0.27654,                0.26254,                0.23684,                0.84022,                0.82434,                0.49246,                0.60571,                0.58958,                0.82298,                0.49251,                0.60758,                0.54714,                    nan,                0.69054,                    nan,                    nan,               0.004159,               0.004159,               0.004159
                    121,                0.27797,                0.26351,                0.23622,                0.84215,                0.80665,                0.49563,                0.61171,                0.59632,                 0.8158,                0.49643,                0.61732,                0.55507,                    nan,                 0.6745,                    nan,                    nan,              0.0041095,              0.0041095,              0.0041095
                    122,                0.27316,                0.25659,                0.23077,                 0.8424,                0.82578,                0.49795,                0.61657,                0.59956,                0.82548,                0.49805,                 0.6189,                0.55984,                    nan,                0.60625,                    nan,                    nan,                0.00406,                0.00406,                0.00406
                    123,                0.27009,                0.24988,                  0.228,                0.84022,                0.81535,                0.48638,                0.60086,                0.58256,                0.81535,                0.48638,                0.60345,                 0.5439,                    nan,                0.65477,                    nan,                    nan,              0.0040105,              0.0040105,              0.0040105
                    124,                0.27423,                0.25926,                0.23286,                0.83995,                0.80463,                0.46853,                0.59389,                0.57665,                0.80577,                0.46914,                0.59581,                0.53911,                    nan,                0.69476,                    nan,                    nan,               0.003961,               0.003961,               0.003961
                    125,                0.27222,                0.25099,                0.23075,                0.83876,                0.80052,                 0.4465,                0.57609,                0.55971,                0.80157,                0.44779,                0.57889,                0.52214,                    nan,                0.70117,                    nan,                    nan,              0.0039115,              0.0039115,              0.0039115
                    126,                0.26693,                0.26011,                0.22787,                0.83929,                0.81126,                0.44446,                0.56843,                0.55041,                0.81246,                0.44508,                0.57077,                0.51368,                    nan,                0.68715,                    nan,                    nan,               0.003862,               0.003862,               0.003862
                    127,                 0.2723,                0.25592,                0.22859,                0.83907,                0.80597,                0.45914,                0.58241,                0.56329,                 0.8055,                0.45921,                0.58544,                0.52689,                    nan,                0.69961,                    nan,                    nan,              0.0038125,              0.0038125,              0.0038125
                    128,                0.26609,                0.25819,                0.22178,                0.83532,                 0.8077,                0.46152,                0.58368,                0.56588,                0.80685,                0.46185,                0.58669,                0.52725,                    nan,                0.69259,                    nan,                    nan,               0.003763,               0.003763,               0.003763
                    129,                0.26754,                0.25529,                0.22516,                0.83973,                0.81128,                0.46121,                0.56637,                0.55222,                0.80922,                0.46142,                0.56933,                0.51348,                    nan,                0.69733,                    nan,                    nan,              0.0037135,              0.0037135,              0.0037135
                    130,                0.26472,                0.25767,                0.22277,                0.83684,                0.79893,                0.45556,                  0.574,                0.56027,                0.81046,                0.45717,                0.57755,                0.52367,                    nan,                0.71215,                    nan,                    nan,               0.003664,               0.003664,               0.003664
                    131,                 0.2674,                0.25943,                0.22706,                0.84065,                0.80777,                0.46495,                0.58081,                0.56573,                0.79715,                 0.4643,                0.58346,                0.52792,                    nan,                0.73111,                    nan,                    nan,              0.0036145,              0.0036145,              0.0036145
                    132,                0.26829,                0.25146,                0.22438,                0.83699,                0.80929,                0.45855,                  0.578,                0.56471,                 0.7996,                0.45775,                 0.5789,                0.52799,                    nan,                0.71373,                    nan,                    nan,               0.003565,               0.003565,               0.003565
                    133,                0.26242,                0.25184,                0.21851,                 0.8387,                0.80868,                0.45458,                0.57662,                0.56303,                0.80868,                0.45458,                0.58184,                0.52544,                    nan,                0.70832,                    nan,                    nan,              0.0035155,              0.0035155,              0.0035155
                    134,                0.26272,                0.25101,                0.21939,                0.83607,                0.79403,                0.46108,                 0.5854,                0.57043,                0.80258,                0.46217,                0.58972,                0.53178,                    nan,                0.73313,                    nan,                    nan,               0.003466,               0.003466,               0.003466
                    135,                0.26552,                  0.253,                0.22247,                0.83773,                0.78457,                0.46033,                0.57995,                0.56629,                0.79354,                0.46113,                0.58436,                0.52671,                    nan,                0.69549,                    nan,                    nan,              0.0034165,              0.0034165,              0.0034165
                    136,                0.26244,                0.25519,                0.21986,                0.83356,                0.80159,                0.45129,                0.57022,                0.55452,                0.79248,                0.45052,                0.57184,                0.51561,                    nan,                0.68833,                    nan,                    nan,               0.003367,               0.003367,               0.003367
                    137,                0.26016,                0.25409,                0.21875,                0.83667,                0.81619,                0.44127,                0.55856,                0.54235,                0.81619,                0.44127,                0.56137,                0.50408,                    nan,                0.69357,                    nan,                    nan,              0.0033175,              0.0033175,              0.0033175
                    138,                0.26018,                0.25147,                0.22403,                0.83536,                0.82541,                0.41575,                0.54881,                0.52986,                0.82698,                0.41623,                0.55012,                0.49268,                    nan,                0.67695,                    nan,                    nan,               0.003268,               0.003268,               0.003268
                    139,                0.26264,                0.25095,                0.21852,                0.83776,                0.81749,                0.42845,                0.56927,                0.55056,                0.81517,                0.42853,                0.57008,                0.51224,                    nan,                0.67111,                    nan,                    nan,              0.0032185,              0.0032185,              0.0032185
                    140,                0.25949,                0.24698,                0.21668,                0.83675,                0.81121,                0.42971,                0.57009,                0.55248,                0.81121,                0.42971,                0.57306,                0.51416,                    nan,                0.67552,                    nan,                    nan,               0.003169,               0.003169,               0.003169
                    141,                0.25843,                0.25239,                0.21404,                0.83579,                0.82655,                0.42837,                 0.5717,                0.55315,                0.81921,                0.42805,                0.57439,                0.51736,                    nan,                0.65447,                    nan,                    nan,              0.0031195,              0.0031195,              0.0031195
                    142,                0.25285,                0.24528,                0.21055,                0.83644,                0.80431,                0.43104,                0.57266,                0.55597,                0.80517,                0.43168,                0.57574,                0.52016,                    nan,                0.64651,                    nan,                    nan,                0.00307,                0.00307,                0.00307
                    143,                0.25391,                0.24991,                 0.2099,                0.83452,                0.80336,                 0.4324,                0.57468,                 0.5588,                 0.8115,                0.43392,                0.57772,                0.52281,                    nan,                0.65762,                    nan,                    nan,              0.0030205,              0.0030205,              0.0030205
                    144,                0.25454,                0.24623,                0.21678,                0.83394,                0.80734,                0.43827,                 0.5773,                0.56159,                0.81165,                0.43988,                0.57901,                0.52546,                    nan,                0.65783,                    nan,                    nan,               0.002971,               0.002971,               0.002971
                    145,                 0.2538,                0.25202,                0.21053,                0.83659,                0.81826,                0.44448,                0.58278,                0.56825,                0.81802,                 0.4452,                0.58558,                 0.5319,                    nan,                0.66776,                    nan,                    nan,              0.0029215,              0.0029215,              0.0029215
                    146,                 0.2537,                0.25204,                0.21192,                0.83769,                0.80839,                0.45685,                 0.5912,                0.57562,                0.80839,                0.45685,                0.59142,                0.53784,                    nan,                0.68563,                    nan,                    nan,               0.002872,               0.002872,               0.002872
                    147,                0.25518,                0.25267,                0.21661,                0.83559,                0.80801,                0.45157,                0.58614,                0.57033,                0.80735,                0.45175,                 0.5863,                0.53281,                    nan,                0.70153,                    nan,                    nan,              0.0028225,              0.0028225,              0.0028225
                    148,                0.24998,                0.24618,                 0.2093,                0.83318,                0.80372,                0.44688,                0.58164,                0.56622,                0.80372,                0.44688,                 0.5824,                0.52945,                    nan,                0.71024,                    nan,                    nan,               0.002773,               0.002773,               0.002773
                    149,                0.25461,                0.25007,                0.21432,                0.83551,                0.79704,                0.44133,                0.57526,                0.56105,                0.80839,                0.44351,                0.57761,                0.52237,                    nan,                0.71484,                    nan,                    nan,              0.0027235,              0.0027235,              0.0027235
                    150,                0.24671,                0.24585,                0.20723,                0.83359,                0.79691,                0.43996,                 0.5751,                0.56146,                0.80756,                0.44135,                0.57727,                0.52307,                    nan,                0.72872,                    nan,                    nan,               0.002674,               0.002674,               0.002674
                    151,                 0.2496,                0.24265,                0.20999,                0.83416,                0.79897,                0.44172,                0.57662,                0.56214,                0.80361,                0.44232,                0.58013,                 0.5237,                    nan,                0.71297,                    nan,                    nan,              0.0026245,              0.0026245,              0.0026245
                    152,                0.24871,                0.24589,                0.21014,                0.83319,                 0.8123,                0.44268,                0.57725,                 0.5635,                0.80987,                0.44206,                0.58081,                0.52477,                    nan,                0.71429,                    nan,                    nan,               0.002575,               0.002575,               0.002575
                    153,                0.24509,                0.24362,                 0.2031,                0.83133,                0.81035,                0.44358,                0.57821,                0.56378,                0.81213,                0.44418,                0.58208,                0.52643,                    nan,                0.70302,                    nan,                    nan,              0.0025255,              0.0025255,              0.0025255
                    154,                0.24636,                0.24616,                0.20517,                0.83581,                0.81361,                0.44581,                0.58485,                0.57005,                0.81535,                0.44641,                0.58874,                0.53231,                    nan,                0.71251,                    nan,                    nan,               0.002476,               0.002476,               0.002476
                    155,                 0.2477,                0.24508,                 0.2035,                0.83467,                0.81424,                0.44023,                0.58157,                0.56764,                0.81812,                0.44054,                 0.5833,                0.52873,                    nan,                0.72233,                    nan,                    nan,              0.0024265,              0.0024265,              0.0024265
                    156,                0.24773,                0.24397,                0.20338,                0.83103,                0.82126,                0.44432,                 0.5817,                0.56842,                0.82513,                0.44583,                0.58505,                0.53007,                    nan,                0.73145,                    nan,                    nan,               0.002377,               0.002377,               0.002377
                    157,                0.24641,                0.24111,                0.20267,                0.83324,                0.84982,                0.44922,                 0.5871,                 0.5728,                0.85074,                0.44958,                0.58918,                0.53441,                    nan,                0.74489,                    nan,                    nan,              0.0023275,              0.0023275,              0.0023275
                    158,                0.24175,                0.24609,                 0.2017,                0.83313,                0.85246,                0.45052,                0.58703,                0.57206,                0.85147,                0.45055,                0.58977,                0.53362,                    nan,                0.75729,                    nan,                    nan,               0.002278,               0.002278,               0.002278
                    159,                0.24025,                0.23613,                0.19879,                0.83043,                0.86347,                0.44894,                0.58515,                0.57068,                 0.8629,                  0.449,                0.58817,                0.53269,                    nan,                0.76985,                    nan,                    nan,              0.0022285,              0.0022285,              0.0022285
                    160,                0.24285,                0.24581,                0.19844,                0.83259,                 0.8629,                0.44867,                0.58427,                0.57047,                 0.8629,                0.44867,                0.58728,                 0.5319,                    nan,                0.77057,                    nan,                    nan,               0.002179,               0.002179,               0.002179
                    161,                0.23882,                0.23845,                0.19802,                0.83059,                0.85783,                0.45441,                0.59025,                0.57634,                0.86444,                 0.4558,                0.59412,                0.53657,                    nan,                0.77149,                    nan,                    nan,              0.0021295,              0.0021295,              0.0021295
                    162,                0.23864,                0.23971,                0.19913,                0.83397,                 0.8765,                0.45357,                0.59027,                0.57594,                0.87725,                0.45421,                0.59441,                0.53657,                    nan,                0.76881,                    nan,                    nan,                0.00208,                0.00208,                0.00208
                    163,                0.23928,                0.24622,                0.19641,                0.83359,                0.85446,                0.45328,                0.59077,                0.57669,                0.85743,                0.45434,                0.59504,                0.53635,                    nan,                0.77628,                    nan,                    nan,              0.0020305,              0.0020305,              0.0020305
                    164,                0.23987,                0.24043,                0.19618,                0.83111,                0.84835,                0.45075,                0.59681,                 0.5822,                0.86249,                0.45155,                0.60098,                0.54177,                    nan,                0.78195,                    nan,                    nan,               0.001981,               0.001981,               0.001981
                    165,                0.23839,                0.24323,                0.19441,                0.83043,                0.85137,                0.44901,                0.59735,                  0.582,                0.86574,                 0.4498,                0.60162,                0.54227,                    nan,                0.78395,                    nan,                    nan,              0.0019315,              0.0019315,              0.0019315
                    166,                0.23597,                0.23766,                0.19461,                0.83116,                0.86177,                0.45148,                0.59596,                0.58117,                0.87743,                0.45285,                0.59984,                0.54229,                    nan,                0.77902,                    nan,                    nan,               0.001882,               0.001882,               0.001882
                    167,                0.23258,                0.23486,                0.18979,                0.82843,                0.86214,                0.45271,                 0.5975,                0.58269,                0.87868,                0.45468,                0.60186,                 0.5437,                    nan,                0.79141,                    nan,                    nan,              0.0018325,              0.0018325,              0.0018325
                    168,                 0.2361,                0.23893,                0.19273,                0.83198,                0.86512,                0.45024,                0.59441,                0.57955,                0.88217,                0.45164,                0.59864,                0.54077,                    nan,                0.78399,                    nan,                    nan,               0.001783,               0.001783,               0.001783
                    169,                0.23599,                0.24262,                0.19634,                0.83399,                0.87319,                0.44652,                0.59058,                0.57577,                0.89122,                0.44792,                0.59486,                0.53648,                    nan,                0.77147,                    nan,                    nan,              0.0017335,              0.0017335,              0.0017335
                    170,                0.23078,                0.23507,                0.19268,                0.82925,                0.86799,                0.44285,                0.59207,                0.57715,                0.87645,                0.44442,                0.59646,                0.53795,                    nan,                0.76015,                    nan,                    nan,               0.001684,               0.001684,               0.001684
                    171,                0.23474,                0.23846,                0.19351,                0.83263,                0.87184,                0.44423,                0.59253,                0.57804,                0.87297,                0.44441,                0.59741,                0.53793,                    nan,                 0.7568,                    nan,                    nan,              0.0016345,              0.0016345,              0.0016345
                    172,                0.23209,                0.23319,                0.18765,                 0.8294,                0.85694,                0.44302,                0.59149,                 0.5769,                0.85613,                0.44312,                0.59592,                0.53638,                    nan,                0.75911,                    nan,                    nan,               0.001585,               0.001585,               0.001585
                    173,                0.22737,                0.23491,                  0.189,                0.83007,                0.85191,                0.44107,                0.58927,                0.57438,                0.86763,                0.44192,                0.59242,                0.53375,                    nan,                0.76418,                    nan,                    nan,              0.0015355,              0.0015355,              0.0015355
                    174,                0.22779,                0.23495,                0.18877,                0.82984,                0.85871,                0.43773,                0.58844,                0.57361,                0.85871,                0.43773,                0.59276,                0.53348,                    nan,                0.77076,                    nan,                    nan,               0.001486,               0.001486,               0.001486
                    175,                0.23043,                0.23687,                0.18873,                0.83328,                0.85809,                0.43346,                 0.5874,                0.57269,                0.85809,                0.43346,                0.59174,                0.53364,                    nan,                0.77538,                    nan,                    nan,              0.0014365,              0.0014365,              0.0014365
                    176,                0.23151,                0.23673,                0.18694,                0.83096,                0.86323,                 0.4347,                0.58839,                0.57453,                0.86251,                0.43476,                0.59265,                0.53467,                    nan,                0.77677,                    nan,                    nan,               0.001387,               0.001387,               0.001387
                    177,                 0.2248,                 0.2362,                0.18369,                0.82931,                0.86116,                0.43338,                0.58557,                0.57158,                0.86116,                0.43338,                 0.5897,                0.53195,                    nan,                 0.7771,                    nan,                    nan,              0.0013375,              0.0013375,              0.0013375
                    178,                0.22976,                0.23659,                0.18717,                0.83131,                0.85872,                0.43408,                0.58632,                0.57226,                0.85872,                0.43408,                0.58995,                0.53183,                    nan,                 0.7719,                    nan,                    nan,               0.001288,               0.001288,               0.001288
                    179,                0.22899,                0.23983,                 0.1879,                0.83074,                0.85858,                 0.4354,                0.58768,                0.57382,                0.87615,                0.43619,                0.59011,                0.53352,                    nan,                0.76992,                    nan,                    nan,              0.0012385,              0.0012385,              0.0012385
                    180,                 0.2209,                0.23517,                  0.183,                0.82722,                0.86438,                0.44042,                0.59181,                0.57791,                0.86438,                0.44042,                0.59403,                0.53778,                    nan,                0.77002,                    nan,                    nan,               0.001189,               0.001189,               0.001189
                    181,                0.22202,                0.23395,                0.18355,                0.83001,                0.86925,                0.44331,                0.59242,                0.57906,                0.86925,                0.44331,                0.59589,                 0.5386,                    nan,                0.76659,                    nan,                    nan,              0.0011395,              0.0011395,              0.0011395
                    182,                0.22097,                0.23561,                0.18182,                0.82703,                 0.8604,                0.44401,                0.59285,                0.57902,                 0.8604,                0.44401,                0.59623,                0.53919,                    nan,                0.76005,                    nan,                    nan,                0.00109,                0.00109,                0.00109
                    183,                0.22289,                0.23593,                0.18393,                0.82913,                0.86019,                0.44657,                 0.5941,                0.58085,                0.86019,                0.44657,                0.59731,                0.53978,                    nan,                0.75084,                    nan,                    nan,              0.0010405,              0.0010405,              0.0010405
                    184,                0.21981,                0.22496,                0.18002,                0.82787,                0.85341,                0.44696,                0.59201,                0.57933,                0.85341,                0.44696,                0.59533,                 0.5384,                    nan,                0.74753,                    nan,                    nan,               0.000991,               0.000991,               0.000991
                    185,                0.21935,                0.22564,                0.17905,                0.82768,                0.86438,                0.44646,                0.59319,                   0.58,                0.85208,                0.44669,                 0.5951,                0.53933,                    nan,                0.74722,                    nan,                    nan,              0.0009415,              0.0009415,              0.0009415
                    186,                0.21633,                0.22612,                0.17781,                0.82673,                0.86156,                0.44871,                0.59305,                0.57934,                0.85671,                0.44887,                0.59618,                0.53884,                    nan,                 0.7466,                    nan,                    nan,               0.000892,               0.000892,               0.000892
                    187,                0.21669,                0.22747,                0.17725,                0.82817,                0.85907,                0.44898,                0.59197,                0.57809,                0.86182,                0.45022,                0.59527,                0.53713,                    nan,                0.74743,                    nan,                    nan,              0.0008425,              0.0008425,              0.0008425
                    188,                0.21978,                0.23201,                0.17612,                0.82906,                0.85892,                0.44728,                0.59119,                0.57838,                0.85816,                0.44728,                0.59458,                0.53674,                    nan,                0.74963,                    nan,                    nan,               0.000793,               0.000793,               0.000793
                    189,                0.21741,                0.22624,                0.17786,                0.82661,                0.86324,                0.44979,                0.59153,                0.57899,                0.86046,                0.44979,                0.59493,                0.53751,                    nan,                0.75499,                    nan,                    nan,              0.0007435,              0.0007435,              0.0007435
                    190,                0.21749,                0.23097,                0.17694,                 0.8282,                 0.8681,                0.45128,                0.59301,                0.58022,                0.86515,                0.45136,                0.59663,                0.53874,                    nan,                0.75933,                    nan,                    nan,               0.000694,               0.000694,               0.000694
                    191,                0.17338,                0.18039,                0.14725,                0.80316,                0.87795,                0.45257,                0.59292,                0.58048,                0.87432,                0.45265,                0.59628,                0.53968,                    nan,                0.75411,                    nan,                    nan,              0.0006445,              0.0006445,              0.0006445
                    192,                0.16767,                0.17542,                0.14357,                0.79734,                0.86524,                0.45217,                0.59303,                0.58055,                0.84972,                0.45254,                0.59649,                0.53943,                    nan,                0.75027,                    nan,                    nan,               0.000595,               0.000595,               0.000595
                    193,                0.16548,                0.17304,                0.13882,                0.79859,                0.86943,                0.45298,                0.59236,                0.58072,                0.86494,                0.45334,                0.59589,                0.53969,                    nan,                 0.7499,                    nan,                    nan,              0.0005455,              0.0005455,              0.0005455
                    194,                0.16116,                0.17214,                0.13675,                0.79726,                0.86747,                0.45243,                0.59418,                0.58231,                0.86577,                0.45325,                0.59776,                0.54145,                    nan,                0.74959,                    nan,                    nan,               0.000496,               0.000496,               0.000496
                    195,                0.15973,                0.17218,                0.13788,                0.79877,                0.86917,                0.45473,                0.59675,                 0.5848,                0.86781,                0.45557,                 0.5991,                0.54389,                    nan,                0.74972,                    nan,                    nan,              0.0004465,              0.0004465,              0.0004465
                    196,                 0.1593,                0.16923,                0.13677,                0.79788,                0.87023,                0.45622,                0.59803,                0.58622,                0.86854,                0.45701,                0.60043,                0.54522,                    nan,                0.74884,                    nan,                    nan,               0.000397,               0.000397,               0.000397
                    197,                0.15683,                  0.171,                0.13362,                0.79743,                0.86839,                0.45508,                0.59876,                0.58663,                 0.8674,                 0.4552,                 0.6012,                0.54572,                    nan,                0.74765,                    nan,                    nan,              0.0003475,              0.0003475,              0.0003475
                    198,                0.15699,                0.17073,                0.13072,                0.79714,                0.86736,                0.45567,                 0.5993,                0.58725,                0.86539,                 0.4558,                 0.6028,                0.54612,                    nan,                0.74667,                    nan,                    nan,               0.000298,               0.000298,               0.000298
                    199,                 0.1576,                0.17269,                0.13222,                0.79887,                0.86417,                0.45593,                0.60027,                 0.5882,                0.86417,                0.45593,                0.60382,                0.54745,                    nan,                0.74661,                    nan,                    nan,              0.0002485,              0.0002485,              0.0002485
                    200,                0.15537,                0.17185,                0.13378,                 0.7951,                0.86231,                0.45501,                0.60056,                0.58874,                0.86192,                0.45514,                0.60411,                0.54796,                    nan,                0.74779,                    nan,                    nan,               0.000199,               0.000199,               0.000199
